"","X","total_accel_belt","var_total_accel_belt","accel_belt_x","accel_belt_y","accel_belt_z","total_accel_arm","var_accel_arm","accel_arm_x","accel_arm_y","accel_arm_z","total_accel_dumbbell","var_accel_dumbbell","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","total_accel_forearm","var_accel_forearm","accel_forearm_x","accel_forearm_y","accel_forearm_z","classe"
"10489",10489,3,NA,-15,2,26,18,NA,58,27,-165,2,NA,-2,-17,16,41,NA,-24,337,-215,"C"
"10490",10490,3,NA,-21,4,22,17,NA,50,32,-159,3,NA,0,-20,18,43,NA,-14,346,-236,"C"
"10491",10491,3,NA,-20,3,26,16,NA,50,38,-143,3,NA,-4,-25,14,44,NA,11,362,-232,"C"
"10492",10492,3,NA,-19,3,23,16,NA,36,40,-151,4,NA,-8,-37,9,49,NA,32,416,-233,"C"
"10493",10493,3,NA,-21,7,22,15,NA,26,53,-131,5,NA,-10,-47,6,51,NA,6,438,-249,"C"
"10494",10494,3,NA,-14,3,23,11,NA,-25,94,-36,4,NA,-10,-42,-4,41,NA,75,331,-221,"C"
"10495",10495,2,NA,-14,6,18,14,NA,-49,121,-43,4,NA,-7,-41,3,43,NA,75,350,-227,"C"
"10496",10496,3,NA,-14,0,24,14,NA,-64,119,-23,4,NA,-4,-35,4,44,NA,69,367,-222,"C"
"10497",10497,3,NA,-12,-2,28,15,NA,-79,123,-19,3,NA,-4,-32,3,43,NA,53,359,-212,"C"
"10498",10498,3,NA,-22,5,24,19,NA,-112,140,-30,4,NA,-3,-38,2,43,NA,25,354,-219,"C"
"10499",10499,3,NA,-23,-1,25,20,NA,-134,148,-8,4,NA,-3,-37,0,42,NA,37,343,-217,"C"
"10500",10500,4,NA,-22,-2,30,23,NA,-158,167,-1,4,NA,-4,-35,-2,41,NA,45,338,-217,"C"
"10501",10501,4,NA,-21,6,29,25,NA,-182,169,9,4,NA,-1,-37,-4,45,NA,20,361,-250,"C"
"10502",10502,3,NA,-19,9,27,29,NA,-216,180,-6,4,NA,-3,-41,-4,44,NA,24,356,-244,"C"
"10503",10503,4,NA,-10,1,33,29,NA,-228,164,-20,5,NA,-5,-48,-6,47,NA,30,388,-240,"C"
"10504",10504,3,NA,-17,6,26,29,NA,-241,154,-35,4,NA,-5,-41,-4,46,NA,42,385,-225,"C"
"10505",10505,4,NA,-19,2,29,31,NA,-257,149,-39,4,NA,-6,-36,0,45,NA,12,390,-209,"C"
"10506",10506,4,NA,-17,-1,32,31,NA,-262,142,-45,3,NA,-8,-33,2,43,NA,1,374,-199,"C"
"10507",10507,4,0.2,-21,3,28,31,42.3556,-266,139,-65,4,0.5131,-12,-38,-2,44,39.61818,-76,366,-218,"C"
"10508",10508,3,NA,-22,4,24,14,NA,27,97,-87,2,NA,-5,-16,13,41,NA,62,324,-235,"C"
"10509",10509,3,NA,-22,2,23,13,NA,15,101,-71,3,NA,-9,-18,16,40,NA,51,320,-223,"C"
"10510",10510,3,NA,-21,2,21,13,NA,-2,118,-52,3,NA,-8,-17,16,42,NA,68,336,-219,"C"
"10511",10511,3,NA,-21,3,23,14,NA,-14,119,-57,2,NA,-2,-14,19,42,NA,61,345,-214,"C"
"10512",10512,3,NA,-24,8,17,13,NA,-28,106,-57,4,NA,-11,-37,4,42,NA,36,351,-219,"C"
"10513",10513,3,NA,-20,3,22,14,NA,-46,122,-30,5,NA,-14,-44,0,42,NA,31,352,-219,"C"
"10514",10514,3,NA,-17,2,19,19,NA,-94,152,-57,3,NA,-10,-28,7,44,NA,31,367,-230,"C"
"10515",10515,3,NA,-20,2,17,19,NA,-118,147,-22,3,NA,-7,-28,3,43,NA,34,357,-228,"C"
"10516",10516,3,NA,-23,1,18,23,NA,-145,173,-24,4,NA,-6,-34,1,43,NA,52,352,-229,"C"
"10517",10517,3,NA,-17,2,19,24,NA,-155,175,-14,3,NA,-4,-32,6,42,NA,59,343,-227,"C"
"10518",10518,3,NA,-21,5,18,22,NA,-148,160,-2,4,NA,-5,-36,-2,43,NA,66,345,-228,"C"
"10519",10519,3,NA,-22,4,22,25,NA,-167,180,-7,4,NA,-1,-36,3,42,NA,51,342,-227,"C"
"10520",10520,3,NA,-18,1,25,27,NA,-186,193,-13,4,NA,2,-36,-1,42,NA,41,344,-222,"C"
"10521",10521,3,NA,-20,7,19,27,NA,-194,177,-17,3,NA,-3,-32,-3,43,NA,19,362,-214,"C"
"10522",10522,3,NA,-17,2,21,29,NA,-227,168,-40,3,NA,0,-30,7,41,NA,-34,346,-207,"C"
"10523",10523,3,NA,-17,3,26,31,NA,-254,160,-46,3,NA,-5,-26,1,40,NA,-81,314,-213,"C"
"10524",10524,3,NA,-17,2,26,30,NA,-255,139,-44,2,NA,-4,-20,10,35,NA,-121,245,-213,"C"
"10525",10525,3,NA,-17,3,27,30,NA,-248,148,-40,3,NA,-8,-25,4,31,NA,-139,179,-205,"C"
"10526",10526,3,NA,-14,3,28,30,NA,-244,160,-11,5,NA,-5,-51,13,29,NA,-209,47,-189,"C"
"10527",10527,3,NA,-14,2,27,27,NA,-211,161,-19,1,NA,-3,-9,11,26,NA,-157,-69,-191,"C"
"10528",10528,3,NA,-15,4,24,26,NA,-198,164,-13,3,NA,-3,-23,25,26,NA,-148,-88,-192,"C"
"10529",10529,3,NA,-16,5,26,25,NA,-186,160,-4,3,NA,1,-19,18,27,NA,-132,-109,-197,"C"
"10530",10530,3,NA,-17,6,22,25,NA,-181,159,-3,2,NA,-5,-18,5,25,NA,-99,-110,-193,"C"
"10531",10531,3,NA,-13,4,24,21,NA,-134,150,6,3,NA,-13,-24,10,26,NA,-121,-114,-193,"C"
"10532",10532,3,NA,-16,4,20,17,NA,-101,137,-20,4,NA,-4,-33,15,24,NA,-118,-89,-189,"C"
"10533",10533,3,NA,-19,3,20,17,NA,-93,137,-31,3,NA,-1,-30,12,24,NA,-125,-74,-187,"C"
"10534",10534,3,NA,-19,3,17,15,NA,-76,127,-31,4,NA,-2,-34,8,25,NA,-134,-62,-191,"C"
"10535",10535,3,NA,-23,5,15,13,NA,-43,105,-56,2,NA,-1,-16,17,25,NA,-158,9,-191,"C"
"10536",10536,3,NA,-21,3,18,13,NA,-22,92,-79,2,NA,-5,-21,4,28,NA,-178,78,-195,"C"
"10537",10537,3,NA,-21,6,17,12,NA,-16,79,-85,4,NA,-6,-35,7,26,NA,-143,90,-185,"C"
"10538",10538,3,NA,-22,-1,16,12,NA,-9,76,-92,4,NA,-5,-35,4,29,NA,-199,87,-187,"C"
"10539",10539,2,NA,-15,3,19,15,NA,34,63,-123,2,NA,0,-23,6,31,NA,-159,185,-189,"C"
"10540",10540,3,NA,-18,4,18,16,NA,46,60,-132,3,NA,0,-27,6,33,NA,-167,191,-196,"C"
"10541",10541,2,NA,-17,1,17,16,NA,58,60,-132,3,NA,-1,-30,12,37,NA,-219,196,-210,"C"
"10542",10542,2,NA,-13,2,19,17,NA,74,49,-144,4,NA,-11,-33,11,33,NA,-115,239,-184,"C"
"10543",10543,2,NA,-13,2,19,18,NA,80,48,-148,4,NA,-8,-34,9,34,NA,-110,252,-190,"C"
"10544",10544,2,NA,-16,6,17,20,NA,82,35,-170,5,NA,-1,-48,5,38,NA,-45,316,-187,"C"
"10545",10545,3,NA,-13,3,21,17,NA,68,40,-151,4,NA,-9,-40,9,38,NA,-40,316,-191,"C"
"10546",10546,2,NA,-14,6,18,18,NA,61,46,-154,4,NA,-5,-31,18,37,NA,-11,312,-184,"C"
"10547",10547,2,NA,-15,3,17,14,NA,40,65,-114,2,NA,-2,-10,17,42,NA,32,352,-204,"C"
"10548",10548,2,NA,-15,2,18,13,NA,16,81,-94,2,NA,-6,-12,14,44,NA,52,366,-218,"C"
"10549",10549,2,NA,-16,2,18,12,NA,6,82,-87,2,NA,-5,-9,18,43,NA,54,360,-219,"C"
"10550",10550,3,NA,-18,3,19,11,NA,-18,93,-45,2,NA,-2,-13,17,41,NA,46,333,-224,"C"
"10551",10551,3,NA,-19,2,20,14,NA,-43,110,-67,3,NA,-2,-23,21,42,NA,74,333,-231,"C"
"10552",10552,3,NA,-21,5,16,15,NA,-48,119,-62,2,NA,-6,-20,12,42,NA,82,336,-222,"C"
"10553",10553,3,NA,-21,5,18,13,NA,-51,110,-49,3,NA,-2,-24,14,42,NA,79,344,-220,"C"
"10554",10554,3,NA,-19,6,15,15,NA,-98,115,-13,4,NA,-10,-32,9,44,NA,42,362,-222,"C"
"10555",10555,3,NA,-18,4,17,19,NA,-111,145,-18,3,NA,-5,-31,10,43,NA,11,355,-219,"C"
"10556",10556,2,NA,-16,1,18,22,NA,-159,146,11,4,NA,-8,-35,3,44,NA,18,369,-222,"C"
"10557",10557,2,NA,-18,1,14,25,NA,-196,141,-7,2,NA,-8,-19,5,43,NA,48,356,-226,"C"
"10558",10558,3,0.2,-22,3,11,26,33.1126,-212,141,-21,3,0.9585,-6,-27,0,42,55.532,28,347,-223,"C"
"10559",10559,3,NA,-22,0,14,27,NA,-225,142,-21,3,NA,-2,-28,-3,42,NA,35,349,-218,"C"
"10560",10560,3,NA,-22,7,13,30,NA,-260,139,-37,2,NA,1,-20,4,43,NA,18,361,-215,"C"
"10561",10561,2,NA,-15,2,17,31,NA,-268,138,-38,2,NA,3,-24,0,43,NA,-40,360,-221,"C"
"10562",10562,3,NA,-19,5,16,31,NA,-266,134,-51,4,NA,-2,-37,-4,43,NA,-65,359,-218,"C"
"10563",10563,3,NA,-18,6,17,30,NA,-260,135,-55,3,NA,-5,-26,-5,43,NA,-109,342,-222,"C"
"10564",10564,2,NA,-13,5,19,31,NA,-261,136,-57,3,NA,0,-29,3,41,NA,-123,307,-221,"C"
"10565",10565,2,NA,-14,3,17,31,NA,-261,135,-60,2,NA,0,-14,6,37,NA,-127,257,-214,"C"
"10566",10566,3,NA,-14,8,20,31,NA,-263,136,-57,1,NA,-4,-11,6,34,NA,-118,225,-211,"C"
"10567",10567,3,NA,-17,9,21,31,NA,-265,135,-52,1,NA,-6,-1,10,31,NA,-117,196,-205,"C"
"10568",10568,3,NA,-16,3,19,31,NA,-269,130,-44,2,NA,1,-1,16,30,NA,-135,166,-208,"C"
"10569",10569,3,NA,-17,3,20,31,NA,-273,132,-44,1,NA,-1,-7,11,30,NA,-136,151,-206,"C"
"10570",10570,3,NA,-12,1,23,31,NA,-265,139,-28,3,NA,-11,-23,8,28,NA,-154,103,-204,"C"
"10571",10571,3,NA,-13,3,23,30,NA,-260,140,-19,1,NA,-8,-2,12,28,NA,-167,67,-202,"C"
"10572",10572,3,NA,-13,2,24,30,NA,-260,146,-15,1,NA,3,13,5,27,NA,-163,45,-201,"C"
"10573",10573,3,NA,-18,3,22,30,NA,-252,154,5,3,NA,-2,-25,14,26,NA,-158,10,-196,"C"
"10574",10574,3,NA,-18,3,24,30,NA,-249,163,11,1,NA,-2,-1,11,26,NA,-167,-39,-191,"C"
"10575",10575,3,NA,-22,4,20,28,NA,-228,157,20,3,NA,-4,-28,9,27,NA,-173,-66,-191,"C"
"10576",10576,3,NA,-22,4,22,27,NA,-216,151,3,2,NA,-9,-8,14,28,NA,-177,-76,-197,"C"
"10577",10577,3,NA,-19,3,21,23,NA,-180,137,3,2,NA,7,-7,16,27,NA,-154,-88,-201,"C"
"10578",10578,3,NA,-19,3,20,22,NA,-168,134,3,3,NA,2,-17,21,27,NA,-139,-103,-197,"C"
"10579",10579,3,NA,-22,5,19,21,NA,-158,132,7,3,NA,3,-23,15,26,NA,-123,-107,-193,"C"
"10580",10580,3,NA,-23,3,20,20,NA,-150,133,-3,3,NA,-6,-32,-8,25,NA,-126,-98,-190,"C"
"10581",10581,3,NA,-19,2,20,14,NA,-91,106,-23,2,NA,-4,1,19,24,NA,-132,-52,-187,"C"
"10582",10582,3,NA,-19,4,19,13,NA,-77,98,-35,1,NA,3,-5,12,25,NA,-154,-42,-189,"C"
"10583",10583,3,NA,-18,4,18,11,NA,-51,88,-40,5,NA,-7,-45,11,25,NA,-154,17,-186,"C"
"10584",10584,3,NA,-20,3,18,10,NA,-38,80,-49,3,NA,-11,-21,8,25,NA,-160,41,-185,"C"
"10585",10585,3,NA,-18,3,21,10,NA,-2,70,-68,2,NA,-8,0,16,27,NA,-178,69,-189,"C"
"10586",10586,3,NA,-17,4,18,14,NA,47,46,-122,5,NA,-11,-50,4,28,NA,-123,186,-168,"C"
"10587",10587,3,NA,-17,2,20,16,NA,65,29,-143,4,NA,-9,-42,5,31,NA,-115,220,-170,"C"
"10588",10588,3,NA,-18,5,21,18,NA,72,22,-163,3,NA,-9,-26,8,33,NA,-104,248,-186,"C"
"10589",10589,3,NA,-16,4,21,20,NA,79,21,-182,2,NA,-6,-16,9,39,NA,-112,309,-192,"C"
"10590",10590,3,NA,-16,3,20,21,NA,81,16,-189,3,NA,-6,-16,18,38,NA,-62,321,-175,"C"
"10591",10591,3,NA,-19,3,23,21,NA,88,14,-186,1,NA,-1,-8,10,41,NA,-63,350,-177,"C"
"10592",10592,3,NA,-17,3,23,21,NA,88,12,-187,2,NA,-4,-13,10,41,NA,-54,357,-175,"C"
"10593",10593,3,NA,-17,4,24,21,NA,91,9,-183,2,NA,-5,-14,14,40,NA,-98,332,-177,"C"
"10594",10594,3,NA,-18,5,23,20,NA,93,8,-175,2,NA,-2,-19,13,39,NA,-88,325,-184,"C"
"10595",10595,3,NA,-17,3,21,18,NA,83,16,-153,2,NA,-2,-17,8,38,NA,-1,331,-167,"C"
"10596",10596,3,NA,-18,4,23,16,NA,76,26,-133,2,NA,-1,-12,14,41,NA,-11,350,-195,"C"
"10597",10597,3,NA,-16,3,23,15,NA,68,32,-124,2,NA,-2,-11,14,39,NA,31,338,-186,"C"
"10598",10598,3,NA,-18,4,22,14,NA,58,38,-123,2,NA,-3,-15,13,40,NA,49,338,-188,"C"
"10599",10599,3,NA,-18,2,23,12,NA,57,37,-101,2,NA,-2,-17,13,41,NA,41,344,-199,"C"
"10600",10600,3,NA,-17,4,22,12,NA,-68,88,-42,2,NA,-5,-22,9,40,NA,61,323,-215,"C"
"10601",10601,3,NA,-17,3,22,14,NA,-80,103,-28,2,NA,0,-18,11,39,NA,54,319,-208,"C"
"10602",10602,3,NA,-17,4,22,16,NA,-103,119,-23,3,NA,0,-18,17,42,NA,29,351,-215,"C"
"10603",10603,3,NA,-18,6,21,17,NA,-119,123,-4,2,NA,-1,-18,11,43,NA,27,366,-214,"C"
"10604",10604,3,NA,-17,4,21,18,NA,-132,120,4,3,NA,-6,-26,7,42,NA,19,361,-205,"C"
"10605",10605,3,NA,-18,4,21,19,NA,-145,124,0,3,NA,-3,-23,8,42,NA,13,355,-201,"C"
"10606",10606,3,NA,-16,4,23,23,NA,-178,142,8,2,NA,0,-16,10,44,NA,15,384,-204,"C"
"10607",10607,3,NA,-17,1,22,24,NA,-194,140,6,3,NA,-4,-26,10,45,NA,13,390,-205,"C"
"10608",10608,3,NA,-19,2,23,35,NA,-300,156,-4,2,NA,-3,-22,10,44,NA,14,382,-207,"C"
"10609",10609,3,NA,-19,3,23,35,NA,-303,151,-4,2,NA,-5,-19,11,45,NA,17,384,-210,"C"
"10610",10610,3,NA,-18,2,23,32,NA,-276,137,-21,2,NA,-5,-20,11,41,NA,-18,347,-201,"C"
"10611",10611,3,0,-17,4,23,31,50.8159,-272,141,-28,2,0.4971,-2,-17,11,41,23.37585,-7,350,-200,"C"
"10612",10612,3,NA,-19,4,22,32,NA,-277,142,-37,2,NA,-3,-19,13,40,NA,-18,341,-195,"C"
"10613",10613,3,NA,-19,4,18,31,NA,-270,126,-44,3,NA,-4,-22,11,36,NA,-190,201,-223,"C"
"10614",10614,3,NA,-23,5,19,32,NA,-276,135,-37,3,NA,-2,-29,13,27,NA,-151,78,-201,"C"
"10615",10615,3,NA,-22,2,19,32,NA,-272,152,-9,3,NA,-5,-32,9,24,NA,-128,-42,-197,"C"
"10616",10616,3,NA,-19,3,18,31,NA,-258,158,21,4,NA,-1,-35,8,24,NA,-117,-64,-189,"C"
"10617",10617,5,NA,-9,-2,44,43,NA,98,-20,-407,30,NA,-65,233,-159,31,NA,187,157,-178,"C"
"10618",10618,5,NA,-12,-1,49,50,NA,96,-40,-480,30,NA,-69,236,-165,31,NA,191,161,-181,"C"
"10619",10619,5,NA,-13,2,48,54,NA,86,-61,-523,30,NA,-72,228,-163,32,NA,191,165,-180,"C"
"10620",10620,5,NA,-14,2,47,56,NA,88,-62,-541,30,NA,-76,232,-168,32,NA,196,166,-180,"C"
"10621",10621,5,NA,-15,1,44,52,NA,102,-57,-500,33,NA,-56,272,-158,31,NA,189,162,-181,"C"
"10622",10622,5,NA,-18,2,47,51,NA,88,-50,-490,35,NA,-64,299,-161,31,NA,189,162,-182,"C"
"10623",10623,5,NA,-19,2,48,44,NA,93,-36,-415,34,NA,-81,279,-171,32,NA,189,162,-183,"C"
"10624",10624,5,NA,-13,4,42,38,NA,69,-10,-363,33,NA,-84,260,-169,32,NA,185,171,-182,"C"
"10625",10625,5,NA,-14,0,43,36,NA,55,13,-348,31,NA,-83,245,-167,32,NA,187,173,-178,"C"
"10626",10626,5,NA,-14,-3,42,30,NA,54,21,-292,31,NA,-81,240,-167,33,NA,200,176,-178,"C"
"10627",10627,5,NA,-16,3,45,27,NA,54,27,-253,29,NA,-79,226,-156,32,NA,189,179,-170,"C"
"10628",10628,5,NA,-16,3,43,29,NA,34,67,-271,29,NA,-82,231,-144,35,NA,224,201,-162,"C"
"10629",10629,5,NA,-17,2,44,26,NA,-27,156,-195,33,NA,-71,296,-115,32,NA,172,222,-147,"C"
"10630",10630,5,NA,-18,1,42,18,NA,-29,177,10,32,NA,-76,261,-152,35,NA,172,255,-147,"C"
"10631",10631,5,NA,-16,-1,44,24,NA,-81,212,-75,30,NA,-87,235,-149,35,NA,155,271,-144,"C"
"10632",10632,5,NA,-12,6,44,23,NA,-87,211,2,29,NA,-94,227,-144,37,NA,160,292,-152,"C"
"10633",10633,5,NA,-12,1,43,32,NA,-168,255,-59,30,NA,-80,233,-155,35,NA,101,291,-152,"C"
"10634",10634,5,NA,-9,5,43,35,NA,-224,262,-15,29,NA,-118,197,-167,35,NA,105,294,-141,"C"
"10635",10635,5,NA,-10,3,43,36,NA,-237,257,-15,29,NA,-117,194,-176,34,NA,68,290,-143,"C"
"10636",10636,5,NA,-9,4,46,38,NA,-270,253,-45,30,NA,-137,191,-181,36,NA,51,315,-151,"C"
"10637",10637,5,NA,-17,-1,44,39,NA,-311,228,-31,30,NA,-137,204,-155,33,NA,7,288,-157,"C"
"10638",10638,5,NA,-17,-1,48,41,NA,-323,234,-40,28,NA,-124,193,-158,32,NA,-18,266,-157,"C"
"10639",10639,5,NA,-15,1,46,42,NA,-330,247,-49,28,NA,-134,172,-165,30,NA,-21,249,-158,"C"
"10640",10640,5,NA,-17,4,47,44,NA,-334,261,-59,28,NA,-139,166,-164,29,NA,-5,238,-153,"C"
"10641",10641,5,NA,-15,1,45,43,NA,-326,253,-66,29,NA,-140,175,-176,27,NA,-36,216,-157,"C"
"10642",10642,5,NA,-14,0,49,40,NA,-301,247,-61,30,NA,-143,171,-194,27,NA,-31,205,-162,"C"
"10643",10643,5,NA,-13,2,48,34,NA,-238,231,-62,30,NA,-155,160,-197,26,NA,-69,182,-165,"C"
"10644",10644,5,NA,-12,-3,44,32,NA,-201,230,-64,29,NA,-145,157,-189,27,NA,-93,145,-195,"C"
"10645",10645,5,NA,-15,-1,45,31,NA,-198,225,-58,29,NA,-149,160,-186,26,NA,-110,107,-207,"C"
"10646",10646,5,NA,-15,2,45,32,NA,-214,216,-63,29,NA,-152,161,-182,26,NA,-127,68,-212,"C"
"10647",10647,5,NA,-14,0,47,34,NA,-243,212,-67,29,NA,-129,174,-179,28,NA,-170,18,-215,"C"
"10648",10648,5,NA,-16,4,45,34,NA,-249,209,-56,28,NA,-126,149,-191,27,NA,-153,38,-213,"C"
"10649",10649,5,NA,-19,7,44,34,NA,-263,204,-56,27,NA,-125,139,-190,25,NA,-139,71,-195,"C"
"10650",10650,5,NA,-15,2,47,36,NA,-280,218,-28,27,NA,-125,128,-201,30,NA,-177,149,-176,"C"
"10651",10651,5,NA,-16,3,48,37,NA,-282,230,-32,28,NA,-130,129,-201,30,NA,-149,194,-170,"C"
"10652",10652,5,NA,-12,1,46,41,NA,-292,282,24,29,NA,-150,136,-202,34,NA,-194,194,-193,"C"
"10653",10653,5,NA,-14,-1,46,43,NA,-299,299,37,31,NA,-150,171,-203,27,NA,-162,84,-197,"C"
"10654",10654,5,NA,-14,0,42,43,NA,-292,303,64,29,NA,-136,165,-182,24,NA,-125,74,-186,"C"
"10655",10655,5,NA,-13,3,45,43,NA,-297,290,42,30,NA,-132,181,-184,22,NA,-63,103,-182,"C"
"10656",10656,5,NA,-14,4,44,40,NA,-265,290,27,29,NA,-134,174,-179,23,NA,-61,118,-184,"C"
"10657",10657,5,NA,-16,1,46,30,NA,-163,239,-27,28,NA,-137,152,-188,26,NA,-90,148,-192,"C"
"10658",10658,4,NA,-18,3,40,27,NA,-130,224,-23,28,NA,-139,141,-193,29,NA,3,212,-183,"C"
"10659",10659,5,NA,-15,3,43,23,NA,-92,182,-106,29,NA,-149,131,-207,31,NA,-52,228,-191,"C"
"10660",10660,5,NA,-15,4,46,21,NA,-66,157,-110,29,NA,-150,134,-206,33,NA,20,273,-170,"C"
"10661",10661,4,NA,-14,1,41,21,NA,-43,86,-182,29,NA,-151,148,-190,31,NA,36,262,-150,"C"
"10662",10662,5,NA,-16,3,44,23,NA,-22,73,-209,28,NA,-145,134,-190,41,NA,180,325,-153,"C"
"10663",10663,5,NA,-17,5,44,24,NA,-4,50,-225,28,NA,-137,144,-193,38,NA,121,312,-157,"C"
"10664",10664,5,NA,-13,1,44,29,NA,41,21,-285,28,NA,-151,139,-185,41,NA,237,279,-160,"C"
"10665",10665,5,0.1,-14,2,46,35,51.3468,67,-4,-339,29,0.9172,-143,142,-194,34,23.87003,142,245,-167,"C"
"10666",10666,5,NA,-12,1,43,38,NA,87,-12,-366,28,NA,-143,139,-194,32,NA,138,231,-168,"C"
"10667",10667,5,NA,-10,0,44,42,NA,108,-25,-392,29,NA,-147,136,-197,36,NA,209,230,-166,"C"
"10668",10668,5,NA,-11,0,46,53,NA,134,-65,-502,29,NA,-144,142,-197,42,NA,272,255,-168,"C"
"10669",10669,4,NA,-11,2,42,56,NA,136,-73,-522,29,NA,-143,140,-198,38,NA,218,251,-176,"C"
"10670",10670,5,NA,-17,2,45,56,NA,131,-62,-525,28,NA,-140,137,-195,35,NA,185,232,-180,"C"
"10671",10671,5,NA,-17,2,48,54,NA,113,-56,-512,28,NA,-139,144,-193,35,NA,180,234,-179,"C"
"10672",10672,5,NA,-16,2,47,50,NA,107,-57,-476,29,NA,-139,151,-195,36,NA,188,237,-175,"C"
"10673",10673,5,NA,-16,2,46,46,NA,107,-58,-432,29,NA,-142,148,-201,36,NA,205,234,-170,"C"
"10674",10674,5,NA,-14,3,43,40,NA,61,-21,-385,29,NA,-142,141,-196,34,NA,193,201,-175,"C"
"10675",10675,4,NA,-12,2,42,29,NA,58,5,-283,29,NA,-141,147,-200,35,NA,205,193,-188,"C"
"10676",10676,4,NA,-13,2,40,24,NA,31,80,-221,29,NA,-138,144,-196,34,NA,181,218,-180,"C"
"10677",10677,4,NA,-13,4,40,19,NA,43,70,-163,29,NA,-143,148,-196,36,NA,186,243,-185,"C"
"10678",10678,4,NA,-13,-1,41,19,NA,35,94,-153,29,NA,-143,148,-196,37,NA,178,265,-180,"C"
"10679",10679,4,NA,-13,0,42,26,NA,-5,145,-212,29,NA,-144,147,-198,40,NA,181,293,-179,"C"
"10680",10680,5,NA,-11,2,44,31,NA,-51,168,-246,29,NA,-144,142,-201,41,NA,187,312,-181,"C"
"10681",10681,4,NA,-14,6,41,24,NA,-40,174,-160,29,NA,-144,142,-200,41,NA,196,308,-168,"C"
"10682",10682,4,NA,-15,4,38,17,NA,0,162,13,29,NA,-140,143,-196,41,NA,211,297,-158,"C"
"10683",10683,4,NA,-16,1,41,17,NA,-33,150,-64,29,NA,-139,144,-197,39,NA,198,291,-154,"C"
"10684",10684,5,NA,-16,1,42,29,NA,-171,154,-165,29,NA,-140,145,-197,39,NA,182,297,-151,"C"
"10685",10685,4,NA,-14,2,41,27,NA,-129,225,43,29,NA,-140,142,-197,39,NA,190,301,-141,"C"
"10686",10686,5,NA,-11,2,43,47,NA,-342,284,-113,29,NA,-144,142,-198,35,NA,140,282,-140,"C"
"10687",10687,5,NA,-11,4,43,39,NA,-272,266,48,29,NA,-144,141,-200,35,NA,148,279,-141,"C"
"10688",10688,5,NA,-11,3,45,42,NA,-312,268,-43,29,NA,-144,143,-198,35,NA,119,281,-149,"C"
"10689",10689,5,NA,-11,1,47,44,NA,-332,275,-65,29,NA,-141,147,-199,34,NA,85,282,-155,"C"
"10690",10690,5,NA,-13,6,44,43,NA,-324,273,-20,29,NA,-139,150,-198,35,NA,73,284,-169,"C"
"10691",10691,5,NA,-16,0,45,41,NA,-302,260,-40,29,NA,-145,133,-202,36,NA,63,296,-187,"C"
"10692",10692,5,NA,-16,-2,50,40,NA,-288,268,-14,29,NA,-142,142,-195,30,NA,-66,197,-204,"C"
"10693",10693,5,NA,-15,3,46,39,NA,-276,267,-33,28,NA,-142,138,-190,26,NA,-37,144,-203,"C"
"10694",10694,5,NA,-13,6,43,40,NA,-282,271,-48,28,NA,-144,130,-190,25,NA,-76,108,-209,"C"
"10695",10695,5,NA,-14,-2,46,38,NA,-272,249,-65,28,NA,-144,140,-194,23,NA,-85,57,-199,"C"
"10696",10696,5,NA,-13,4,43,34,NA,-225,241,-39,29,NA,-151,134,-197,25,NA,-132,26,-201,"C"
"10697",10697,5,NA,-15,-2,47,33,NA,-233,225,-51,29,NA,-147,144,-194,25,NA,-160,37,-188,"C"
"10698",10698,5,NA,-19,0,48,36,NA,-275,214,-20,29,NA,-140,141,-197,33,NA,-190,183,-185,"C"
"10699",10699,5,NA,-16,3,45,41,NA,-305,258,2,29,NA,-145,140,-196,29,NA,-158,130,-197,"C"
"10700",10700,5,NA,-14,2,43,42,NA,-316,259,1,29,NA,-143,143,-198,28,NA,-144,113,-202,"C"
"10701",10701,5,NA,-11,-1,44,43,NA,-326,265,12,29,NA,-145,139,-199,26,NA,-115,120,-196,"C"
"10702",10702,5,NA,-9,-3,47,45,NA,-339,275,7,29,NA,-145,139,-198,26,NA,-80,136,-197,"C"
"10703",10703,5,NA,-13,6,42,43,NA,-307,288,15,29,NA,-142,143,-195,26,NA,-93,129,-204,"C"
"10704",10704,4,NA,-18,3,40,36,NA,-216,281,-44,29,NA,-141,143,-197,30,NA,-48,217,-195,"C"
"10705",10705,5,NA,-20,3,40,31,NA,-157,258,-49,29,NA,-143,143,-201,32,NA,69,256,-171,"C"
"10706",10706,5,NA,-20,2,43,25,NA,-112,185,-110,29,NA,-146,130,-204,34,NA,63,274,-183,"C"
"10707",10707,4,NA,-11,4,40,19,NA,-29,124,-138,29,NA,-148,136,-202,43,NA,266,297,-144,"C"
"10708",10708,5,NA,-9,-1,44,27,NA,34,41,-259,28,NA,-141,139,-194,37,NA,188,261,-165,"C"
"10709",10709,4,NA,-12,0,41,28,NA,48,44,-263,28,NA,-142,140,-193,34,NA,173,232,-160,"C"
"10710",10710,5,NA,-14,1,42,29,NA,56,38,-281,29,NA,-144,138,-198,35,NA,193,229,-161,"C"
"10711",10711,4,NA,-13,3,42,34,NA,63,34,-321,28,NA,-143,146,-187,37,NA,227,233,-162,"C"
"10712",10712,5,NA,-13,1,45,39,NA,80,11,-376,29,NA,-140,139,-201,39,NA,244,241,-159,"C"
"10713",10713,5,NA,-13,2,44,49,NA,105,-40,-470,30,NA,-150,155,-199,36,NA,203,236,-169,"C"
